gmgc_id;family;ARG-ANNOT;CARD;NCBI;ResFinder;ResFinderFG
GMGC10.009_069_082.TOLC;Multidrug_efflux;0;1;0;0;0
GMGC10.009_084_140.LSA;MLS;1;1;1;1;0
GMGC10.009_101_465.BAER;aminoside;0;1;0;0;0
GMGC10.009_101_802.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.009_105_560.AADA;aminoside;1;1;0;1;1
GMGC10.009_137_166.FTSI;blactamase;1;0;0;1;0
GMGC10.009_138_267.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.009_138_591.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.009_198_237.ARNA;peptide;0;1;0;0;0
GMGC10.009_198_736.MDTC;MLS;0;1;0;0;0
GMGC10.009_199_131.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.009_199_132.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.009_204_929.MEXF;Multidrug_efflux;0;1;0;0;0
GMGC10.009_213_753.MEXF;Multidrug_efflux;0;1;0;0;0
GMGC10.009_246_115.QNR;quinolone;1;1;1;1;0
GMGC10.009_311_672.AMPH;blactamase;1;0;0;0;0
GMGC10.009_373_910.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.009_374_175.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.009_403_675.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.009_407_365.BAIG;phenicol;1;1;1;1;0
GMGC10.009_407_882.LSA;MLS;1;1;1;1;0
GMGC10.009_414_170.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.009_416_411.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.009_420_785.RRMA;MLS;0;1;0;0;0
GMGC10.009_421_000.AACA7;aminoside;0;0;0;0;1
GMGC10.009_463_594.RPOB;rifampicin;0;1;0;0;0
GMGC10.009_505_321.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.009_507_784.SCLAV_4187;blactamase;1;0;0;0;0
GMGC10.009_514_150.YBXI;blactamase;0;0;1;0;0
GMGC10.009_541_667.EMRE;Multidrug_efflux;0;1;0;0;0
GMGC10.009_543_125.UPPP;peptide;0;1;0;0;0
GMGC10.009_567_362.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.009_647_359.UNKNOWN;MLS;1;1;1;1;0
GMGC10.009_658_976.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.009_704_406.AADA;aminoside;1;0;0;1;0
GMGC10.009_726_961.VANS;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.009_742_634.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.009_778_107.LSA;MLS;1;1;1;1;0
GMGC10.009_806_710.UNKNOWN;MLS;1;0;1;1;0
GMGC10.009_896_707.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.009_908_301.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.009_961_815.EMRE;aminoside;0;1;0;0;0
GMGC10.010_000_812.OPRN;Multidrug_efflux;0;1;0;0;0
GMGC10.010_016_470.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.010_016_539.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.010_027_392.BLAR;blactamase;1;0;1;0;0
GMGC10.010_039_310.TETP;cycline;1;1;1;1;0
GMGC10.010_055_999.AADK;aminoside;1;0;1;0;0
GMGC10.010_055_999.AADK;streptothricin;0;0;0;1;0
GMGC10.010_079_731.ILES;mupirocin;0;1;0;0;0
GMGC10.010_080_167.ILES;mupirocin;0;1;0;0;0
GMGC10.010_186_531.UNKNOWN;MLS;1;1;1;1;0
GMGC10.010_625_088.RRMA;MLS;0;1;0;0;0
GMGC10.010_661_751.RRMA;MLS;0;1;0;0;0
GMGC10.010_662_355.RRMA;MLS;0;1;0;0;0
GMGC10.010_662_360.LMRD;quinolone;0;1;0;0;0
GMGC10.010_667_436.ILES;mupirocin;0;1;0;0;0
GMGC10.010_705_002.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.010_813_278.ILES;mupirocin;0;1;0;0;0
GMGC10.010_848_602.TETP;cycline;1;1;1;1;1
GMGC10.010_860_262.MACB;MLS;0;1;0;0;0
GMGC10.010_872_457.MTRD;Multidrug_efflux;0;1;0;0;0
GMGC10.010_980_812.AADA;aminoside;1;1;1;1;1
GMGC10.010_996_854.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.011_036_615.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.011_057_795.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.011_094_600.AMPC;blactamase;1;1;1;1;1
GMGC10.011_096_132.AADA;aminoside;1;1;1;1;1
GMGC10.011_096_214.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.011_109_108.FOSB;fosfomycin;0;0;1;1;0
GMGC10.011_141_530.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.011_189_467.LMRD;quinolone;0;1;0;0;0
GMGC10.011_190_408.RRMA;MLS;0;1;0;0;0
GMGC10.011_190_571.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.011_204_114.UNKNOWN;quinolone;0;1;0;0;0
GMGC10.011_216_611.RRMA;MLS;0;1;0;0;0
GMGC10.011_248_869.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.011_251_261.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.011_253_315.MTRA;Multidrug_efflux;0;1;0;0;0
GMGC10.011_273_854.UNKNOWN;MLS;0;1;0;0;0
GMGC10.011_274_535.UNKNOWN;peptide;0;1;0;0;0
GMGC10.011_421_809.UNKNOWN;quinolone;1;1;1;1;0
GMGC10.011_482_786.TET38;cycline;1;1;1;0;0
GMGC10.011_521_659.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.011_539_384.CMEB;Multidrug_efflux;0;1;0;0;0
GMGC10.011_539_890.CMEB;Multidrug_efflux;0;1;0;0;0
GMGC10.011_544_691.CMEA;Multidrug_efflux;0;1;0;0;0
GMGC10.011_544_869.CMEB;Multidrug_efflux;0;1;0;0;0
GMGC10.011_575_580.RRMA;MLS;0;1;0;0;0
GMGC10.011_614_957.LMRD;quinolone;0;1;0;0;0
GMGC10.011_614_958.LMRC;quinolone;0;1;0;0;0
GMGC10.011_614_964.RRMA;MLS;0;1;0;0;0
GMGC10.011_624_237.AACA7;aminoside;0;0;0;0;1
GMGC10.011_625_280.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.011_671_669.RPOB;rifampicin;0;1;0;0;0
GMGC10.011_827_373.RRMA;MLS;0;1;0;0;0
GMGC10.011_863_235.MDTA;Multidrug_efflux;0;1;0;0;0
GMGC10.012_005_667.LMRD;quinolone;0;1;0;0;0
GMGC10.012_010_725.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_040_889.RRMA;MLS;0;1;0;0;0
GMGC10.012_043_275.LSA;MLS;1;1;1;1;0
GMGC10.012_152_122.RV0906;blactamase;1;0;0;0;0
GMGC10.012_152_888.STRA;aminoside;1;1;1;1;0
GMGC10.012_272_659.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_299_178.AADA;aminoside;1;1;1;1;1
GMGC10.012_314_523.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.012_319_937.CMR;Multidrug_efflux;0;1;0;1;0
GMGC10.012_320_726.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.012_326_147.SMVA;MLS;0;1;0;0;0
GMGC10.012_385_800.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.012_396_626.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.012_458_506.EMRA;quinolone;0;1;0;0;0
GMGC10.012_458_799.AMPC;blactamase;1;1;1;1;1
GMGC10.012_459_059.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.012_459_087.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.012_459_263.ACRD;aminoside;0;1;0;0;0
GMGC10.012_459_516.BAER;aminoside;0;1;0;0;0
GMGC10.012_459_519.MDTC;Multidrug_efflux;0;1;0;0;0
GMGC10.012_459_520.MDTB;Multidrug_efflux;0;1;0;0;0
GMGC10.012_460_954.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.012_460_955.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.012_461_032.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.012_461_038.AMPH;blactamase;1;1;0;0;0
GMGC10.012_461_328.CPXA;aminoside;0;1;0;0;0
GMGC10.012_461_546.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.012_461_708.UPPP;peptide;0;1;0;0;0
GMGC10.012_462_066.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.012_462_149.UNKNOWN;Multidrug_efflux;0;1;0;0;0
GMGC10.012_462_700.FOSB;fosfomycin;1;1;1;1;0
GMGC10.012_470_273.MDTB;Multidrug_efflux;0;1;0;0;0
GMGC10.012_470_278.MDTC;Multidrug_efflux;0;1;0;0;0
GMGC10.012_471_552.ACRD;aminoside;0;1;0;0;0
GMGC10.012_526_639.AACC;aminoside;1;1;1;1;0
GMGC10.012_584_257.UNKNOWN;Multidrug_efflux;0;1;0;0;0
GMGC10.012_786_179.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_786_841.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_801_183.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_804_803.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_806_411.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_807_857.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_808_844.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.012_868_650.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.012_876_634.MEXE;Multidrug_efflux;0;1;0;0;0
GMGC10.012_876_658.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.012_917_953.STRB;aminoside;1;1;1;1;0
GMGC10.013_040_258.RRMA;MLS;0;1;0;0;0
GMGC10.013_040_510.MDTG;quinolone;0;1;0;0;0
GMGC10.013_041_038.RRMA;MLS;0;1;0;0;0
GMGC10.013_041_079.LMRD;quinolone;0;1;0;0;0
GMGC10.013_125_859.UNKNOWN;Multidrug_efflux;0;1;0;0;0
GMGC10.013_153_843.DDL;Glycopeptide/Cycloserine;0;0;1;0;1
GMGC10.013_153_844.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.013_153_846.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.013_153_847.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.013_154_098.VANW;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.013_210_361.UNKNOWN;Multidrug_efflux;0;1;0;0;0
GMGC10.013_210_363.EMRE;MLS;0;1;0;0;0
GMGC10.013_242_300.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.013_242_991.RHLC;fosfomycin;0;1;1;1;0
GMGC10.013_354_602.BLA;blactamase;1;1;1;1;1
GMGC10.013_357_742.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.013_427_565.SFLR;phenicol;1;1;1;1;0
GMGC10.013_439_405.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.013_493_944.LSA;MLS;1;1;1;1;0
GMGC10.013_499_515.YHEH;cycline;1;1;1;1;0
GMGC10.013_558_256.PBP1B;blactam_non_enz;1;0;0;0;0
GMGC10.013_558_595.LMRD;quinolone;0;1;0;0;0
GMGC10.013_584_186.UNKNOWN;streptothricin;0;0;1;0;0
GMGC10.013_598_659.RPOB;rifampicin;0;1;0;0;0
GMGC10.013_685_633.ILES;mupirocin;0;1;0;0;0
GMGC10.013_686_748.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.013_765_699.AADA;aminoside;1;1;1;1;0
GMGC10.013_765_938.BAES;aminoside;0;1;0;0;0
GMGC10.013_803_177.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.013_803_835.QNR;quinolone;0;1;1;1;0
GMGC10.013_804_163.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.013_843_978.MEXF;Multidrug_efflux;0;1;0;0;0
GMGC10.013_851_042.ADER;Multidrug_efflux;0;1;0;0;0
GMGC10.013_851_043.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.013_851_044.BMUL_4357;Multidrug_efflux;0;1;0;0;0
GMGC10.013_851_045.OPRM;Multidrug_efflux;0;1;0;0;0
GMGC10.013_855_445.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.013_880_490.YBXI;blactamase;1;1;0;1;0
GMGC10.013_913_593.UNKNOWN;MLS;1;1;1;1;0
GMGC10.013_917_042.MTRC;Multidrug_efflux;0;1;0;0;0
GMGC10.013_925_951.RV0906;blactamase;1;0;0;0;0
GMGC10.013_926_891.EMRE;MLS;0;1;0;0;0
GMGC10.013_927_355.SMVA;MLS;0;1;0;0;0
GMGC10.013_954_462.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.013_973_640.LMRC;quinolone;0;1;0;0;0
GMGC10.013_973_641.LMRD;quinolone;0;1;0;0;0
GMGC10.014_038_935.UNKNOWN;blactamase;1;1;1;1;1
GMGC10.014_046_617.MDTN;Multidrug_efflux;0;1;0;0;0
GMGC10.014_046_676.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_118_003.UGD;peptide;0;1;0;0;0
GMGC10.014_164_986.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_223_629.MDTG;Multidrug_efflux;0;1;0;0;0
GMGC10.014_239_761.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_259_450.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_285_837.YHEH;cycline;0;1;1;1;0
GMGC10.014_358_930.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.014_473_298.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.014_494_635.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_499_036.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_514_989.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_515_172.EMRE;Multidrug_efflux;0;1;0;0;0
GMGC10.014_515_634.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_546_784.NHAC;cycline;1;1;1;1;0
GMGC10.014_618_889.YBXI;blactamase;1;1;0;1;0
GMGC10.014_629_124.UNKNOWN;MLS;1;1;1;1;0
GMGC10.014_631_742.EVGS;Multidrug_efflux;0;1;0;0;0
GMGC10.014_734_738.PPS;rifampicin;1;1;1;0;0
GMGC10.014_743_463.PBP1B;blactam_non_enz;1;0;0;0;0
GMGC10.014_744_283.RRMA;MLS;0;1;0;0;0
GMGC10.014_744_784.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.014_745_035.LMRC;quinolone;0;1;0;0;0
GMGC10.014_745_036.LMRD;quinolone;0;1;0;0;0
GMGC10.014_745_894.LMRC;quinolone;0;1;0;0;0
GMGC10.014_747_690.MDTG;quinolone;0;1;0;0;0
GMGC10.014_749_565.LMRD;quinolone;0;1;0;0;0
GMGC10.014_765_504.LDHA;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.014_822_668.RPOB;rifampicin;0;1;0;0;0
GMGC10.014_824_397.MDTA;Multidrug_efflux;0;1;0;0;0
GMGC10.014_824_398.MDTB;Multidrug_efflux;0;1;0;0;0
GMGC10.014_856_302.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.014_877_715.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.014_890_750.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.015_037_420.ILES;mupirocin;0;1;0;0;0
GMGC10.015_037_716.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_040_517.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_042_558.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_044_288.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_046_205.ILES;mupirocin;0;1;0;0;0
GMGC10.015_050_279.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_055_535.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_055_559.ILES;mupirocin;0;1;0;0;0
GMGC10.015_058_140.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_058_913.ILES;mupirocin;0;1;0;0;0
GMGC10.015_061_644.RPOB;rifampicin;0;1;0;0;0
GMGC10.015_061_765.ILES;mupirocin;0;1;0;0;0
GMGC10.015_067_737.ILES;mupirocin;0;1;0;0;0
GMGC10.015_071_960.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.015_172_747.TET38;cycline;1;1;1;0;0
GMGC10.015_332_382.EMRB;quinolone;0;1;0;0;0
GMGC10.015_332_658.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.015_332_669.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.015_332_824.BAER;aminoside;0;1;0;0;0
GMGC10.015_334_149.MDTB;Multidrug_efflux;0;1;0;0;0
GMGC10.015_432_502.CPXA;aminoside;0;1;0;0;0
GMGC10.015_432_633.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.015_433_483.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.015_433_484.MEXF;Multidrug_efflux;1;1;1;1;0
GMGC10.015_433_532.MDTC;Multidrug_efflux;0;1;0;0;0
GMGC10.015_500_970.UGD;peptide;0;1;0;0;0
GMGC10.015_501_670.ENVR;Multidrug_efflux;0;1;0;0;0
GMGC10.015_502_630.YFEW;blactamase;1;1;0;0;0
GMGC10.015_506_331.TETP;cycline;1;1;1;1;0
GMGC10.015_682_609.AMPC;blactamase;1;1;1;1;1
GMGC10.015_697_645.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.015_790_477.ACRD;aminoside;0;1;0;0;0
GMGC10.015_847_045.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.015_866_586.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.015_871_717.SMVA;MLS;0;1;0;0;0
GMGC10.015_878_064.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.015_883_107.LMRD;quinolone;0;1;0;0;0
GMGC10.015_886_069.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.015_886_156.LMRD;quinolone;0;1;0;0;0
GMGC10.015_886_785.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.015_937_485.FOSB;fosfomycin;1;1;1;1;0
GMGC10.015_952_887.MDTA;Multidrug_efflux;0;1;0;0;0
GMGC10.015_957_063.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.015_963_970.ACRD;aminoside;0;1;0;0;0
GMGC10.015_993_046.MACA;MLS;0;1;0;0;0
GMGC10.016_091_103.ACRD;aminoside;0;1;0;0;0
GMGC10.016_296_486.MDTK;Multidrug_efflux;0;1;0;0;0
GMGC10.016_341_362.UNKNOWN;blactamase;1;1;0;1;1
GMGC10.016_368_025.MDTC;Multidrug_efflux;0;1;0;0;0
GMGC10.016_379_798.UNKNOWN;cycline;1;1;1;1;0
GMGC10.016_386_324.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.016_392_090.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_575_077.CPXA;aminoside;0;1;0;0;0
GMGC10.016_598_189.MEXD;Multidrug_efflux;0;1;0;0;0
GMGC10.016_598_380.MDTB;MLS;0;1;0;0;0
GMGC10.016_600_284.YEGN;Multidrug_efflux;0;1;0;0;0
GMGC10.016_600_691.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.016_654_594.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_669_839.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.016_670_563.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_677_016.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_678_447.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_684_171.AMPH;blactamase;1;0;0;0;0
GMGC10.016_684_351.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_697_109.UNKNOWN;MLS;1;1;1;1;0
GMGC10.016_701_822.UNKNOWN;aminoside;1;1;0;1;1
GMGC10.016_714_598.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.016_790_152.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_795_782.FOLA;Sulfonamide/trimethoprim;1;0;1;1;0
GMGC10.016_799_665.STRA;aminoside;0;1;1;1;0
GMGC10.016_864_425.AMPC;blactamase;1;1;1;1;1
GMGC10.016_865_519.AMPH;blactamase;1;1;0;0;0
GMGC10.016_866_156.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_866_451.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.016_866_561.MDTH;Multidrug_efflux;0;1;0;0;0
GMGC10.016_866_577.UGD;peptide;0;1;0;0;0
GMGC10.016_866_655.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.016_866_750.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.016_866_757.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.016_866_765.KDPE;aminoside;0;1;0;0;0
GMGC10.016_866_817.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.016_866_888.TOLC;Multidrug_efflux;0;1;0;0;0
GMGC10.016_866_908.MDTM;Multidrug_efflux;0;1;0;0;0
GMGC10.016_867_131.YOJI;peptide;0;1;0;0;0
GMGC10.016_867_165.YFEW;blactamase;1;1;0;0;0
GMGC10.016_912_227.MDTH;Multidrug_efflux;0;1;0;0;0
GMGC10.016_966_647.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.016_989_235.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_028_770.CPXA;aminoside;0;1;0;0;0
GMGC10.017_062_619.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.017_113_688.YBXI;blactamase;1;1;0;1;0
GMGC10.017_113_889.EMRE;MLS;0;1;0;0;0
GMGC10.017_119_174.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.017_125_452.CAT;phenicol;1;1;1;1;1
GMGC10.017_128_305.MDTC;Multidrug_efflux;0;1;0;0;0
GMGC10.017_134_214.MDTK;Multidrug_efflux;0;1;0;0;0
GMGC10.017_191_519.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_194_912.MDTB;Multidrug_efflux;0;1;0;0;0
GMGC10.017_195_205.OMPN;blactam_non_enz;0;1;0;0;0
GMGC10.017_197_654.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.017_202_572.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_204_162.ACRB;Multidrug_efflux;0;1;0;0;0
GMGC10.017_208_048.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_208_812.MDTK;Multidrug_efflux;0;1;0;0;0
GMGC10.017_210_537.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_217_308.YFEW;blactamase;1;1;0;0;0
GMGC10.017_277_266.ILES;mupirocin;0;1;0;0;0
GMGC10.017_280_886.ILES;mupirocin;0;1;0;0;0
GMGC10.017_309_739.MDTC;Multidrug_efflux;0;1;0;0;0
GMGC10.017_310_089.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.017_310_864.MEXF;Multidrug_efflux;1;1;1;1;0
GMGC10.017_311_891.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_375_065.UNKNOWN;Disinfecting_agents_and_antiseptics;0;1;0;0;0
GMGC10.017_381_319.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_426_718.UNKNOWN;Sulfonamide/trimethoprim;1;1;1;1;0
GMGC10.017_608_706.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_617_900.TETP;cycline;1;1;1;1;1
GMGC10.017_674_129.YBXI;blactamase;1;1;1;1;0
GMGC10.017_694_787.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_755_991.MDTG;quinolone;0;1;0;0;0
GMGC10.017_756_902.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_793_535.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.017_821_544.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_823_698.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_823_754.VANR;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.017_831_367.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_839_941.RRMA;MLS;0;1;0;0;0
GMGC10.017_876_727.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_898_783.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.017_919_731.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_933_238.RRMA;MLS;0;1;0;0;0
GMGC10.017_943_234.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_949_852.LMRD;quinolone;0;1;0;0;0
GMGC10.017_949_857.RRMA;MLS;0;1;0;0;0
GMGC10.017_954_333.MDTG;quinolone;0;1;0;0;0
GMGC10.017_955_713.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.017_962_007.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_962_046.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.017_965_592.IBEB;Multidrug_efflux;0;1;0;0;0
GMGC10.017_974_810.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.017_978_399.FOSB;fosfomycin;1;1;1;1;0
GMGC10.017_978_543.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.017_979_004.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.017_979_276.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.017_979_840.MEXF;Multidrug_efflux;1;1;1;1;0
GMGC10.017_980_014.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.017_981_276.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.017_981_277.EMRB;quinolone;0;1;0;0;0
GMGC10.017_983_062.CPXA;aminoside;0;1;0;0;0
GMGC10.017_985_180.RRMA;MLS;0;1;0;0;0
GMGC10.017_985_392.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.018_034_338.LMRD;quinolone;0;1;0;0;0
GMGC10.018_035_340.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.018_059_406.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.018_075_292.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.018_088_435.UNKNOWN;cycline;1;1;1;1;1
GMGC10.018_093_142.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.018_106_327.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.018_130_452.AACA7;aminoside;1;1;0;1;0
GMGC10.018_156_203.LMRC;quinolone;0;1;0;0;0
GMGC10.018_168_728.MDTG;quinolone;0;1;0;0;0
GMGC10.018_226_216.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.018_226_382.LSA;MLS;1;1;1;1;0
GMGC10.018_228_460.LSA;MLS;1;1;1;1;0
GMGC10.018_236_837.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.018_240_032.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.018_245_552.RRMA;MLS;0;1;0;0;0
GMGC10.018_245_593.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.018_249_895.PBP1A;blactam_non_enz;1;0;0;0;0
